frec_r,frec_g,frec_b,distancia_real_cm,balon_presente,score_naranja_objetivo,etiqueta_naranja
96.56266097952104,86.21646509361982,109.20711297616963,93.58039323841226,0,0.2772438532954962,0
98.76544241687496,106.03909041056053,96.59777345537408,27.051019057963998,0,0.2890105330684528,0
112.91540318779309,78.46090345866922,94.4060818399677,4.640565586337878,0,0.3257117744164835,0
134.88184589435028,97.2244706509322,91.39653921005554,98.59352570076076,1,0.38158180094483957,0
151.35392657928116,109.08321902025473,83.99418864212495,85.99545188632358,1,0.4035577377926932,0
145.96187124655805,99.69897459640445,99.04825285230795,88.56483149275452,1,0.3540421957767031,0
151.11893515986924,86.43146294678019,104.56754920938573,93.46736021556971,1,0.38035520840850456,0
101.68198809066138,101.04476154356458,109.52222281750002,12.589179601154482,0,0.25654585690671283,0
167.8307198283986,108.67064715908216,73.27090736093609,45.58202451113562,1,0.44037726681394895,0
215.56136291828273,129.83262540845584,71.924013406869,17.440810904915047,1,0.4853472734674781,0
125.98747709179166,101.97114049029742,111.66164683891898,104.11999740156885,1,0.3184762474166722,0
122.28990870086193,116.63951803940019,100.28251384012896,76.30258271199672,0,0.33996850490827807,0
179.9145672452293,103.63282422675721,84.88749036963503,42.384170882907306,1,0.4432049034093192,0
221.51819755105092,119.30772659698944,56.99310288683257,11.372768633178742,1,0.5219167948473306,1
169.51964852232308,124.23148027356464,75.87568235160725,40.07394931901682,1,0.43423512105721346,0
210.33426714002775,113.1706666923368,90.65738986157443,41.72126535510266,1,0.4438026606081583,0
154.5865238998489,97.31914598688938,101.10231672455247,88.63431668721543,1,0.36551052089500813,0
156.82202241536265,106.0780209091935,96.61432649582783,77.95666667720472,1,0.39818026063329015,0
130.46361621269148,94.78050573249206,125.14510358208221,106.91667813885388,1,0.28922554578540527,0
173.30365649987283,109.91024944215343,77.14403169350224,58.77693131878612,1,0.4552166296167337,0
209.27486898633222,121.83697170314062,73.76677330888116,17.872932528843,1,0.47950183091131654,0
152.8813952560443,95.2851726356732,111.4020851460126,86.73639531786742,1,0.34537815055421217,0
147.56894769506084,101.41114216220437,100.00773293264189,92.2510656395601,1,0.37781989899921764,0
107.86308467437246,90.95544879640339,120.60573890534089,69.10815491806156,0,0.25985949145355514,0
96.12268980601223,99.6610761632826,119.09407616893566,93.43219287472907,0,0.2669244971102742,0
167.72290608221414,114.59467774910098,83.27967243773531,61.28028917826933,1,0.4272430190581308,0
164.57656025025247,104.85788311597477,92.32006034114279,64.6370082083113,1,0.39439049065826154,0
184.40786233361004,103.94033048106235,90.15423085450368,53.59475812959176,1,0.43608042079494924,0
218.95793819298436,122.08147309430845,71.03133915873812,6.948618702315041,1,0.5000792761878822,1
93.34429790097279,99.17995626825358,128.11388474145878,16.515405531223315,0,0.2541195806114996,0
218.87571826252045,125.22596030640125,63.03219246245843,7.645785539661173,1,0.5211592149126284,1
91.06842584513534,106.76365374039621,108.75810297306037,77.82360770659852,0,0.2778695242127631,0
186.12925177772127,109.18984855596622,76.15045908974733,40.46529380485389,1,0.4400124135703194,0
164.39668556270098,107.69650526146215,95.18698092804124,62.99420017510552,1,0.434354017149246,0
116.89523304973265,70.19312222968657,114.22632478343522,109.27771097542679,0,0.26876083613378976,0
89.50059132824792,101.53042706590635,90.13843219945045,32.9178985812695,0,0.3171563308836921,0
99.01293008741905,125.09760605024017,113.52694512248804,51.60441907213305,0,0.28840271617499724,0
87.20854487417029,101.76568208627177,117.20826017780567,91.64393207099364,0,0.22835435121089637,0
186.77625679281286,117.1913421424797,66.12891611994586,30.540587197028206,1,0.4749269721293343,0
82.67993278360663,112.1222543976303,122.21697648553213,12.929669540139987,0,0.23327694632999724,0
183.64362175494938,117.45877819103868,65.42749868909382,37.61116853799709,1,0.495043340956977,0
93.99037769700948,97.75988452096234,121.57998335761633,22.701669321464514,0,0.23767170203616467,0
134.42089396989329,95.64753983140287,117.36315028023046,111.84492767173847,1,0.31436884699265955,0
100.2451451421759,100.84957564854068,114.75374549231316,97.74196402947237,0,0.23758913120721858,0
161.23840316544303,102.33569121203898,87.66136163183207,77.47483575520913,1,0.43493969906680097,0
136.5549025787736,90.52718785313832,117.82696061705992,105.08942846177526,1,0.30317701409389064,0
133.84651313796866,89.91596252433298,118.82237323316475,97.22596092029728,1,0.3183935440730962,0
115.82546144239129,112.11557411773181,100.37239369262699,25.642126830780157,0,0.3255897197125887,0
136.7892396811236,93.00280261718603,112.86146773554246,107.53684382483742,1,0.32764983738585834,0
170.56458058666237,92.8103426372503,91.92053311208772,66.56370006221547,1,0.4230725250274783,0
148.1254253059378,89.60502738894061,108.47481923921424,97.66305799903125,1,0.3768830636742629,0
135.7109384516708,87.7353996605029,108.63860948288095,107.94659079112522,1,0.33823901844141835,0
118.42537377856964,95.88904427198845,119.19003673632868,40.88840309673621,0,0.3016930533408869,0
214.58951586885598,132.06591832453594,74.02445052420305,16.766023245210505,1,0.48579935266254604,0
94.83761848283565,96.78292119968893,94.0970653320149,30.440478854865233,0,0.31749896294983554,0
168.32458322297347,106.43507826703295,74.74073212115046,53.54450348064573,1,0.43600705230046843,0
136.28737024927557,89.3286189078457,104.59776433072511,98.8897128470092,1,0.35949031341390997,0
98.19020698592416,100.78420768207714,113.35558501325855,103.84474765773584,0,0.28835465561988327,0
112.36071373453163,109.09312461499054,93.642721096935,4.806447141618122,0,0.35084343669886314,0
166.13827805177786,111.67810787779169,84.87389913513462,63.246687098997626,1,0.40951815831698996,0
169.97757699428502,102.9657728954777,73.92327944424285,52.41967636525836,1,0.4443077346459761,0
122.8706062676964,100.6218373999616,88.10911073616805,29.76450601460471,0,0.3633863805940206,0
189.93076382211373,111.37254091085644,80.41635316644258,17.904382610707206,1,0.4309957785031328,0
96.242867974225,83.3777818174481,88.83156762705127,43.16335988282084,0,0.3356959971564666,0
89.56991069705117,99.59248893342516,109.71044473563431,113.37752565385222,0,0.26273632868708835,0
70.90218873454045,88.58068530935046,109.79354518064805,41.491540114407606,0,0.22416663146514432,0
171.7908719122672,104.00899182089475,99.31958602913451,64.17971212223047,1,0.3891926550938128,0
94.4646365268266,81.17028726112967,92.3693652209717,85.55019923184064,0,0.2798271687496107,0
168.65532618838313,98.68988994847197,80.3833774645616,46.181033875998104,1,0.423130652640085,0
116.62593377511075,86.46568650606497,110.330916358431,116.72672159563143,1,0.30571604942727987,0
117.4769560239642,90.92993866054752,104.82839069671361,115.6438862132849,1,0.32585456630582,0
184.8084865946772,120.17566113498742,72.92113191213092,33.206746315742244,1,0.462967446453412,0
110.40670733391872,89.09984736959841,104.25621891966912,61.68082668351671,0,0.3103351531443531,0
98.40712922745912,110.39928009230196,90.52555989178529,38.90188393874528,0,0.31474922699828417,0
113.09012163123283,112.07800881933801,90.95863051333782,37.04149734778624,0,0.3491285366679947,0
197.07002950714113,133.15979168226562,64.81981864925588,8.278885893125803,1,0.5069258729427744,1
162.82545862361712,90.55984727668957,97.9051035690313,74.70946274166803,1,0.40088359237860977,0
158.16029392904895,100.29882765897807,82.95496900523106,62.31076669454793,1,0.427361127261476,0
92.85535539472318,118.1045817949474,108.9006627412394,9.971535144998764,0,0.28220600523778006,0
191.94985729412642,114.45496170101886,77.99206667402724,36.32298985144693,1,0.4351677519728588,0
98.35209595282667,88.36126243893082,125.9386879370356,109.35884277213182,0,0.22819399158417314,0
183.0384540425731,118.87776820157234,76.81135550491382,31.789179317368802,1,0.4581725340598742,0
178.50406511794847,122.63025653424174,68.56856372540204,20.80780516258188,1,0.4631398059808561,0
82.92103849598674,98.91905572713794,129.68753168647552,60.77652019219731,0,0.22166105343954837,0
135.79121222139543,84.29251933529636,136.34148145819037,118.33545267682968,1,0.30977137040047414,0
101.96875223156441,97.48016152702726,91.06269756695418,32.07841149533405,0,0.33186998965829384,0
105.71489998263776,72.34176079528523,96.025109183479,81.96772349908191,0,0.32791913870662553,0
139.11034769983428,93.24416422291479,100.69365006086538,92.34787537813123,1,0.3568578492190576,0
200.1520181871665,114.74056400302477,71.30919763365544,31.565955103118363,1,0.46594518278173447,0
138.48405003655117,107.94517113449268,99.63456504510852,88.47309643897572,1,0.3576640005895416,0
90.16230184605227,103.50867992330019,123.28000442116695,46.66284339543338,0,0.22944654559662567,0
159.58753098262034,93.11558657095551,82.2878778514504,77.34747634885522,1,0.44198238093112446,0
163.90714055310454,93.26791530782111,84.53026912116479,77.48944644826379,1,0.4305610702204633,0
186.95239418406197,104.71870157085164,85.86051064740197,66.14986335267199,1,0.4466881413545237,0
106.04448296827034,85.58262111781852,130.2004373211627,14.473613326311362,0,0.26714591200254184,0
131.849049754047,97.34206971869298,104.56867065209819,100.8950894883516,1,0.30840222659029987,0
95.7884636278574,88.83666454816984,116.09126111449301,41.21048753672136,0,0.2660014620184684,0
97.27618185257825,94.91503464028285,126.32585363147497,25.63614720638309,0,0.2248772958791856,0
207.16736460099366,130.9874304662387,58.74179340543803,8.729916420352614,1,0.5050764739187029,1
156.27275598689846,98.89624296330587,103.8897836664459,72.54358140983605,1,0.36687849739995215,0
110.09473400989077,92.8835747392319,113.7190787673114,82.59746597370476,0,0.2976249600816393,0
216.2820155132437,123.44002454386111,68.90915098427246,5.924188155631313,1,0.49709260585376763,0
84.05550672871743,104.41715159060077,98.8503348353967,63.402794762716596,0,0.2963682475273808,0
203.7403204027951,130.43910762111386,69.0187277893776,30.273509922960802,1,0.4732710725568774,0
154.30162011309878,106.33106490628626,95.43981965889152,78.84004368749618,1,0.3963496657377211,0
110.53250246405031,94.84149061923196,115.97271478215745,24.226505764579006,0,0.28739280650512894,0
147.2528609179916,107.90131865995174,84.88603871106484,84.14877761988605,1,0.3739441126077807,0
180.52377532848655,101.0893096788345,80.22198495202012,48.861300170862336,1,0.430589367438021,0
132.7168872061234,78.43730957063556,117.80357971283439,112.66067869346121,1,0.3084523721929136,0
196.43593367353344,107.27206480428647,72.92899032311432,19.95242952093522,1,0.4897629240711688,0
178.43198748587295,108.76771194845074,84.30027651655482,43.563696721829984,1,0.44023337542743796,0
203.2677513831964,124.69579151296765,65.23777934814817,17.162928463908333,1,0.47312974389399454,0
111.42220532553449,94.32183329345658,99.12188379565535,111.26445972031328,0,0.3164941070831798,0
125.30313296206653,91.38113150534649,117.36333199137917,105.7713649921938,1,0.33437333922931634,0
81.50232791630732,99.97255561533377,114.17041425020737,33.92122881495805,0,0.24161723754546596,0
159.86332232906452,105.41277719581137,98.98105938570302,80.55814933996477,1,0.38042626555395653,0
114.82008799852538,98.79398625378394,117.02648392735121,98.79777522334103,0,0.298525251424164,0
164.54597416965902,109.48014466568537,101.58352893050457,68.40329414553763,1,0.3973669113574631,0
72.4302800021515,89.81504936928616,88.56754490463108,65.43946708929676,0,0.261484929956506,0
192.18863757242784,120.15986135741488,65.6250031215375,32.0548657444524,1,0.4893907955801086,0
210.79045124486086,116.1356729210207,58.47042498758836,14.799921065484309,1,0.507643905846355,1
129.11003604105179,86.68985176117076,113.58767319100247,108.0770279225859,1,0.3261863645392622,0
131.74915326940842,93.07236880384981,109.25519650752958,108.44849463094633,1,0.3313672070768596,0
150.8047898693581,101.59774185240423,92.30702499068573,77.43976904369909,1,0.39477555011031185,0
164.38324959908084,107.7914242309263,86.96781241205055,43.327455761649276,1,0.40218856077194204,0
84.63678366287841,86.13430352268823,111.5897939136648,44.50831065506866,0,0.23093752472297358,0
157.87293613134304,86.20018076243909,100.79717863482716,88.21085874894777,1,0.3926994536749191,0
137.35573142251695,97.52757546335097,114.98849597276403,108.06479015449894,1,0.3257832934057369,0
138.6381588644347,88.47475240799363,106.37099859215712,106.9020252147536,1,0.3472879576941628,0
97.31665138780082,99.1303933441221,93.606225317692,94.46556331948437,0,0.30370471570340585,0
155.31286826611034,96.88590158261619,90.45168249123857,78.47567095389738,1,0.41000496737667513,0
210.11166237639006,121.17487960386929,70.90527826996471,13.760235939425664,1,0.4764414530085111,0
196.10134247404585,116.11984343041937,80.46342316998256,22.748930834975198,1,0.4542863470576758,0
73.0386066834962,91.23160049295794,107.20365057833031,108.2322858691412,0,0.24298132583191356,0
95.6267465860032,85.90284345516066,93.91001966209782,74.34577092051244,0,0.3178038021667513,0
225.40869384107634,132.61209628158286,70.31776166114972,5.066857987529039,1,0.48772465091950384,0
121.19398088658457,91.63911554113267,105.45966362377013,15.770698972459725,0,0.3497699104819801,0
93.71030742509771,88.30538688283335,123.3098469187573,80.96620521653448,0,0.2447618913971765,0
216.18160389905162,124.28762262818422,56.95974321875261,4.587143726161368,1,0.5016117993692308,1
75.45431579230294,92.23704766643246,109.45913476136516,22.653733964429843,0,0.23797458811228742,0
152.07156183216168,104.86739922832986,99.29252351939472,67.653119566524,1,0.36989966390847584,0
131.41401659794175,90.06970475064642,90.46645123774142,84.25984293235241,1,0.3720154245708577,0
149.23945011881594,106.6215109166392,88.06854475412361,79.62750610230167,1,0.3936809893744417,0
185.22160067816594,118.10675401599445,75.33378172687162,30.015239897424934,1,0.4575100082131047,0
143.7575536885597,96.27703190807102,104.10305303564624,86.61278967631416,1,0.34166630651189295,0
106.7366454215117,105.63330975729664,101.98812115818298,31.52089414962881,0,0.3235632156712671,0
181.5853752390867,121.0924616686029,83.88880735867751,41.74636498647506,1,0.4186466703775722,0
156.12557111435697,95.88693261497839,96.55083679091327,90.5930029936908,1,0.36863560227392694,0
156.48277787558783,94.84256679460113,81.56929393916076,79.3574162894769,1,0.42201594409411924,0
91.88309784296672,93.78662787172206,111.35282864337307,102.50991561732464,0,0.2853537314742095,0
158.075077563314,95.0914908856888,97.23904379955997,80.28309550683983,1,0.3809062457869756,0
152.61950340199158,99.45809002837125,90.11752769139405,69.9237979869147,1,0.40456923992590976,0
215.9243334093132,125.17454977042406,58.70348564391052,14.866273068058728,1,0.5293492901107686,1
180.51469141197109,110.08833439894845,68.67401403150816,46.65503315489429,1,0.47939424114269497,0
77.23528610834029,82.02640735299894,110.26327355267415,34.76347465108015,0,0.22358460654528542,0
92.49978002496292,95.27369079905748,140.88736057115148,32.302798631973694,0,0.19614240941683211,0
110.17890957913507,85.77475270029802,122.3584432369008,116.86922435128369,1,0.23626232796117566,0
97.03638325753943,90.12007372201745,110.28592369023329,49.599336061344204,0,0.2670051935789483,0
133.44677587499254,92.08875134748034,103.54910843754331,107.47740040054514,1,0.3596143139811319,0
107.22297563345623,91.34399888844014,105.05447682132532,77.2120806156825,0,0.2821929182507834,0
132.87760267410977,89.71209720239206,107.56724327649025,96.19811121083121,1,0.3434258692148492,0
177.08189260848292,102.20266667291929,93.00257219794486,62.30590280020228,1,0.40114162717612634,0
151.38399600984667,97.45038824808975,95.30657710237156,70.92085061665766,1,0.38368852469826087,0
115.90538101581217,88.12203590573962,119.16553726517522,61.132052482988215,0,0.295967952571881,0
190.5882119690061,125.29659090199527,66.14556009041176,26.64818658457316,1,0.4684610074051998,0
151.93676426292154,95.52011508707864,100.03588259606819,87.80444537033462,1,0.37593682476498924,0
186.89639049139205,106.83799074815416,80.17159129885182,36.569594043139276,1,0.44362156942124625,0
116.32005901406286,95.14650159909148,99.74696293222827,6.820652106048645,0,0.3357255647586089,0
149.9180993787269,102.66171146605433,97.16071838837205,78.87478632523147,1,0.38052623792372287,0
102.09905446525595,56.07164825969984,104.08484622456335,24.544838811217677,0,0.2787538378852264,0
112.62266167366346,94.30380128889325,119.26133737055598,113.09319578493806,0,0.30554781548009463,0
116.43607124349812,87.78031158018638,117.34987163016694,114.65571493230013,1,0.2993182536639068,0
106.67090339164089,104.99404601714748,113.07413418029896,110.12426926557202,0,0.27729750415453247,0
176.77895044353437,104.64130933107609,81.97360118391215,46.93840922963155,1,0.4353941673597106,0
105.6396000380286,110.85335278842174,112.61301356109976,5.792967517348622,0,0.2877323585825901,0
118.97441061965178,97.91454751624035,111.75797688621144,111.68495326017614,1,0.30797155053349357,0
88.49399698755789,88.05944185356857,121.31790407512749,53.66936120480846,0,0.27160480374943474,0
106.93648355455164,90.80066953778574,123.11943466947241,116.13195900906567,0,0.2702717714345135,0
90.97131771175836,92.9299285565754,121.83859428538923,115.77991734235333,0,0.20952650228017133,0
97.75267154685906,82.69909065201234,111.76998461364725,102.94909683421376,0,0.2579257498152823,0
188.04919072873156,115.43534337457251,79.34434688759241,38.15607148007194,1,0.42241762896585405,0
177.33742626814777,116.36579879239284,77.76470626069026,48.67133651782333,1,0.43947052422036487,0
99.66383117207074,129.2012040345511,122.57420047161929,102.7318538959554,0,0.23948095728328778,0
190.40782575629484,109.4772203233504,69.11963157712634,40.76295259812821,1,0.46220808346365005,0
190.83586529787365,107.355790069573,63.27480403363558,23.66115861558673,1,0.4658335933277345,0
110.53201972354428,100.6757609086661,103.83363675651033,68.58894644516862,0,0.3153909903132432,0
95.27334302172183,92.00302339840894,82.4706799425017,112.59395380265059,0,0.3272727666773102,0
70.04529657239027,112.47551342148634,111.3485989402855,84.73945641429687,0,0.23465298245241953,0
165.0685594685059,101.41562636854933,89.46186317617732,70.12709573036634,1,0.40799531211758233,0
106.42602336763227,100.60778096252955,106.84199082453162,15.27247327740915,0,0.2764367002673081,0
162.5988579734815,112.35529929705186,91.12448329266802,75.34083829710369,1,0.41112395672583874,0
85.02063636807628,104.79863056109754,96.99180606149505,118.84624661209455,0,0.3106858738095131,0
200.29288617294114,119.79276636218961,74.22667172157264,20.24974576743679,1,0.4775498147730977,0
96.22565149576116,86.47214692563043,117.20464224982115,64.12623967419347,0,0.24838727461515603,0
88.93464652583228,75.21449267996994,108.61020899700893,105.77527634364283,0,0.2302677137382108,0
157.45119482905508,107.73374486050659,91.76998381905754,89.92915965948771,1,0.3828533100961827,0
94.3048507489874,110.66321822856173,114.19088944852393,84.85382595545109,0,0.2745364769390039,0
137.0196697552266,97.80338193491579,103.32686776730907,85.48815374250468,1,0.3642826532697513,0
100.29622177917247,77.59674926118655,103.02343214150201,45.7009735414916,0,0.29000752670658947,0
101.23928788783527,110.32076299948575,101.59422386508241,38.05665393468123,0,0.31421825644791307,0
139.81515495204027,107.01165051989737,104.37280275558527,97.88589403550758,1,0.36182554079443807,0
82.6556927618988,96.37412452258387,119.92606075732635,97.97315378278496,0,0.23738572314492867,0
106.39979290201255,96.84569472494327,107.56492028510647,104.58038895529202,0,0.284799759504717,0
140.30565409502444,89.03151579601314,105.19680162819665,109.93590409655067,1,0.35025094289191894,0
154.42966961563056,89.56645812804899,86.61340856953575,63.31571826786878,1,0.3907300162239792,0
93.96525623161536,117.66741339159897,95.26511932714118,62.175890183715154,0,0.30544328283137784,0
88.96160652310353,95.04256556414839,101.8824636497528,96.60224076014592,0,0.27997256349408234,0
111.6036089757783,79.21523587405491,100.44551889754945,79.39581597022075,0,0.337047323815566,0
113.97338127217787,109.22919940307064,115.10458480065293,85.42815776189359,0,0.27694546028977507,0
153.0318032803344,91.19182072668995,98.86288999676937,96.31194965458772,1,0.383930233798702,0
112.55845430707872,90.1310367541872,113.59074271917694,107.24061965083769,0,0.31316924861193246,0
185.83940875010103,120.94857156546948,65.79122800027282,43.207438194778156,1,0.48729114956330594,0
170.2789964567581,109.51082270394079,80.7485499915588,47.567622506233505,1,0.44463393313639366,0
202.65085455106683,138.9904078716908,62.187887670656245,14.901905021540804,1,0.5017478441873139,1
157.764681994445,106.3608507997717,94.03358433709948,71.08049635555618,1,0.4118872271489152,0
210.65052609226504,118.0067324698716,64.6724479277095,8.169303760422082,1,0.48281458104966185,0
181.9120086072257,107.34666215847429,75.36511003774379,58.00937010336538,1,0.43408746153678324,0
104.71282261581366,80.70235064539929,100.14893739892598,66.9467776260789,0,0.3010861024676485,0
180.07601530543627,100.67477824367947,79.13930925390979,37.238785246880994,1,0.4137991482158912,0
161.52482303911833,113.99504974604456,94.19397019662544,72.53665822600524,1,0.4148735353749288,0
217.70408316053286,132.09523692319138,60.474203966526936,7.538028992929734,1,0.5273835485372612,1
222.17753406241275,130.60780501470435,52.21900693924043,8.332389894908871,1,0.5226778832963995,1
149.79293796211334,93.8747012334028,108.86800198109343,99.42166503652035,1,0.3482291382188957,0
173.72748446228832,103.15758411776301,89.8867659196664,45.782114403706494,1,0.4168285343034351,0
197.89729035396846,119.58754772275496,70.53459433752433,18.739019467618633,1,0.4775411562946161,0
88.03350858294067,81.19720716313867,128.79359878363732,64.5802181663573,0,0.21755313488510977,0
140.3617976609451,87.6467402317329,103.08318906540754,93.31925215943886,1,0.3600076905623296,0
199.5348343375425,101.38940009013163,63.74501939537971,29.03523918963381,1,0.49391564259690024,0
164.35259680354278,99.81452224740701,102.35606862791505,76.25529519500402,1,0.3980282937080205,0
99.95917300943523,72.03681667285574,121.75453073265331,13.900305939277088,0,0.2526656518809874,0
209.11198676766253,127.20078904406853,52.20397979319169,9.995079655558493,1,0.5121310115765327,1
166.51644955306895,110.48570403138731,87.97896738860075,65.63713726190517,1,0.43378439517128986,0
157.72412836464952,109.44561289557882,93.82021120391029,66.71367410677236,1,0.3724666758677131,0
171.76475262873154,102.58318792153547,93.39202308282599,77.94186857379196,1,0.40767686244059015,0
133.61654952319824,105.28374669967118,98.50591919284028,88.22659471182874,1,0.3685427712145587,0
123.8122236164541,75.41764607768653,105.14532010876052,117.19884121765402,1,0.3100514159826411,0
182.94648275138823,109.57300755023974,93.24908876091847,63.89084040293866,1,0.4251329012367611,0
185.50193970549284,118.83716197041439,74.46456807790895,41.46295086118453,1,0.46642719101164243,0
138.27835555901336,85.23246452499971,89.01561504950085,96.24159859316963,1,0.3646953539835957,0
105.90407305070481,80.62553327810775,130.22591958483423,35.41654114640061,0,0.24486180589852075,0
91.96215483384502,100.4344940452586,92.526096586891,54.92068480185379,0,0.2994384314768839,0
98.49717374403437,109.91917187094748,110.05325564338993,13.10094023570285,0,0.2735386821891114,0
113.91410354004321,117.57378331723488,107.68498783807286,6.940686236193072,0,0.3466234882605694,0
135.87812285817117,82.3230224756726,116.0169163535493,115.6672161026393,1,0.308184940562649,0
124.46359779755228,86.14042512975062,108.65091687652817,100.97369397941587,1,0.33278798348542904,0
147.2559414437339,93.94368587806223,97.93717409589168,84.73300790686896,1,0.3656426420022749,0
173.7005933442313,118.54097325705874,83.09799475700865,51.438541552055305,1,0.41383754414697754,0
110.71708445076817,91.48453348616447,101.31553051201645,24.10214112821811,0,0.3137908700602799,0
188.7594243933917,120.44023146630938,68.03468369076839,22.146696949845982,1,0.4836413671244992,0
90.65686557131855,102.16420398173034,108.05612674374795,33.02817618709306,0,0.2829351714787321,0
179.76923273136984,113.65306242556942,84.48306573167478,67.71029310590998,1,0.4572243072609825,0
94.8644272277144,103.64737316427926,125.04774871404139,86.89312703320724,0,0.2909220423795536,0
154.36523625816915,108.98997214935942,89.07146183936507,80.58289569925682,1,0.40204408342704173,0
184.31053253951933,117.79634957530202,91.03606735469937,36.47233204572937,1,0.41548702750721,0
127.77012051876886,85.84042461732363,116.31273773362054,114.76437255693051,1,0.314920640966834,0
145.48981360540174,113.90778760927404,103.19629814941936,89.59604233670915,1,0.3572817105697744,0
157.94721298487678,96.9961222871639,83.90388776646878,68.30507009132248,1,0.4270109326889911,0
161.43663947631455,99.41434722183664,98.71988244618353,74.95960656318486,1,0.3679462372710051,0
87.3246743440802,98.5299983043849,119.43132453894206,52.67360724162363,0,0.2760939997203507,0
191.1921073477364,124.39093575045283,76.50354686306711,32.73679478213427,1,0.4713083169015312,0
188.01403793423017,124.83951101423187,73.92287187058051,45.292830723546345,1,0.4353941151210178,0
133.06202565880835,107.22315366463242,103.24736687494533,91.91014881386681,1,0.33391611839323115,0
116.77987585205412,99.97551558114802,104.53476016873195,5.669644681051681,0,0.3298783369822637,0
209.22556164070778,122.06749686337739,62.64525062107307,17.464426298802284,1,0.5187740642741874,1
224.09267283285163,123.94219822962482,69.41788481814059,9.336306474523319,1,0.47923786042882627,0
215.5744558994515,115.03010869166634,53.234793330248564,8.724541069000535,1,0.5382628870712407,1
131.4676793014174,105.53857934179374,111.2687549001176,103.23342774527684,1,0.29814312644345375,0
85.30752511351515,101.00697312932455,94.5761709753381,85.62431168808274,0,0.28445072279107814,0
160.8266013164675,104.42974010061498,80.88606951761744,59.00416417412972,1,0.4389559038801734,0
